id,website,category,asin,title,price,brand,model_name,memory_storage,ram,color,link
169,Amazon,Phones,B0D56PRG49,"TONEOF 67"" Cell Phone Selfie Stick Tripod,Smartphone Tripod Stand All-in-1 with Integrated Wireless Remote,Portable,Lightweight,Extendable Phone Tripod for iPhone/Android(Black)",29.99,TONEOF,,,,,https://www.amazon.com/TONEOF-Smartphone-Integrated-Lightweight-Extendable/dp/B0D56PRG49/ref=sr_1_173?dib=eyJ2IjoiMSJ9.ky7_6n5h3q75XpEzntXfXV8kPu6fKdYg-s6TDn_87A5TG_VCwusgFYMVY0C2G4sQHnjN5ff9MuXg_pn0NnQAFSi2gmiJAqJVHAAPce5bz9VtvNFJCjoVhsrAnHfepVi4_PaDGj6XgYejd1CpfL1azRdT_Jjr95nHLzYkxF2Hx9ILmewGDNAjqEYy6edvhppKuQ1FKjuB_UzSd8w28nhUIFNO0g-R7OjQVzJDtNwTVUs.RTZ30ue8zL1RYVXtQ_sGLB-t9qabxQaU0ICKZOdC-ac&dib_tag=se&keywords=phone&qid=1738691575&sr=8-173
170,Amazon,Phones,B08DKHHTFX,"[True Military-Grade] Car Phone Holder VANMASS [Upgraded Strongest Suction & Clip] Cell Phone Mount for Dashboard Windshield Vent, Truck Accessories Cradle Stand for iPhone 16 Pro Max 15 14 13 Android",27.98,VANMASS,,,,Black,https://www.amazon.com/VANMASS-Universal-Dashboard-Windshield-Compatible/dp/B08DKHHTFX/ref=sr_1_174?dib=eyJ2IjoiMSJ9.ky7_6n5h3q75XpEzntXfXV8kPu6fKdYg-s6TDn_87A5TG_VCwusgFYMVY0C2G4sQHnjN5ff9MuXg_pn0NnQAFSi2gmiJAqJVHAAPce5bz9VtvNFJCjoVhsrAnHfepVi4_PaDGj6XgYejd1CpfL1azRdT_Jjr95nHLzYkxF2Hx9ILmewGDNAjqEYy6edvhppKuQ1FKjuB_UzSd8w28nhUIFNO0g-R7OjQVzJDtNwTVUs.RTZ30ue8zL1RYVXtQ_sGLB-t9qabxQaU0ICKZOdC-ac&dib_tag=se&keywords=phone&qid=1738691575&sr=8-174
171,Amazon,Phones,B0C89T698J,Phone Gimbal Stabilizer 3-Axis Smartphone Foldable Handheld Gimbal for iPhone with Focus Wheel TikTok YouTube Vlog Stabilizer for iPhone16 15 14 13 12 Pro Max Android-AOCHUAN Smart XE XE,64.99,AOCHUAN,,,,BLACK,https://www.amazon.com/AOCHUAN-Stabilizer-Smartphone-Android-AOCHUAN-Smart/dp/B0C89T698J/ref=sr_1_175?dib=eyJ2IjoiMSJ9.ky7_6n5h3q75XpEzntXfXV8kPu6fKdYg-s6TDn_87A5TG_VCwusgFYMVY0C2G4sQHnjN5ff9MuXg_pn0NnQAFSi2gmiJAqJVHAAPce5bz9VtvNFJCjoVhsrAnHfepVi4_PaDGj6XgYejd1CpfL1azRdT_Jjr95nHLzYkxF2Hx9ILmewGDNAjqEYy6edvhppKuQ1FKjuB_UzSd8w28nhUIFNO0g-R7OjQVzJDtNwTVUs.RTZ30ue8zL1RYVXtQ_sGLB-t9qabxQaU0ICKZOdC-ac&dib_tag=se&keywords=phone&qid=1738691575&sr=8-175
172,Amazon,Phones,B08G4K47GR,"4G Flip Phones for Seniors, Unlocked Flip Phone with Talking Numbers, 2.4"" HD Display, Time Reporting, Clear Sound, SOS Button, 1300mAh Battery, Charging Dock, Large Font, Speed Dial, Grey",58.99,No,G3,32 GB,64 MB,artfone G3 Grey - 4G/3G/2G,https://www.amazon.com/artfone-Unlocked-Charging-Compatibility-Nationwide/dp/B08G4K47GR/ref=sr_1_176?dib=eyJ2IjoiMSJ9.ky7_6n5h3q75XpEzntXfXV8kPu6fKdYg-s6TDn_87A5TG_VCwusgFYMVY0C2G4sQHnjN5ff9MuXg_pn0NnQAFSi2gmiJAqJVHAAPce5bz9VtvNFJCjoVhsrAnHfepVi4_PaDGj6XgYejd1CpfL1azRdT_Jjr95nHLzYkxF2Hx9ILmewGDNAjqEYy6edvhppKuQ1FKjuB_UzSd8w28nhUIFNO0g-R7OjQVzJDtNwTVUs.RTZ30ue8zL1RYVXtQ_sGLB-t9qabxQaU0ICKZOdC-ac&dib_tag=se&keywords=phone&qid=1738691575&sr=8-176
173,Amazon,Phones,B0CMM89Y6Z,"64” Tripod for Cell Phone & Camera, Phone Tripod with Remote and Phone Holder, Portable Tripod for iPhone, Phone Tripod for Video Recording, Cell Phone Tripod Mount Stand for Cellphone",21.99,Liphisy,LPS163,,,,https://www.amazon.com/Liphisy-Tripod-Portable-Recording-Cellphone/dp/B0CMM89Y6Z/ref=sr_1_177?dib=eyJ2IjoiMSJ9.ky7_6n5h3q75XpEzntXfXV8kPu6fKdYg-s6TDn_87A5TG_VCwusgFYMVY0C2G4sQHnjN5ff9MuXg_pn0NnQAFSi2gmiJAqJVHAAPce5bz9VtvNFJCjoVhsrAnHfepVi4_PaDGj6XgYejd1CpfL1azRdT_Jjr95nHLzYkxF2Hx9ILmewGDNAjqEYy6edvhppKuQ1FKjuB_UzSd8w28nhUIFNO0g-R7OjQVzJDtNwTVUs.RTZ30ue8zL1RYVXtQ_sGLB-t9qabxQaU0ICKZOdC-ac&dib_tag=se&keywords=phone&qid=1738691575&sr=8-177
174,Amazon,Phones,B0DV9967Q7,"Vacuum Magnetic Suction Cup Phone Mount,Foldable and Retractable Magnetic Car Phone Holder Stand Upgraded Hands-Free Suction Phone Mount for Car/Smooth Surface/Mirror Universal for All Phones",23.98,HZEVERO,,,,,https://www.amazon.com/HZEVERO-Magnetic-Retractable-Hands-Free-Universal/dp/B0DV9967Q7/ref=sr_1_178?dib=eyJ2IjoiMSJ9.ky7_6n5h3q75XpEzntXfXV8kPu6fKdYg-s6TDn_87A5TG_VCwusgFYMVY0C2G4sQHnjN5ff9MuXg_pn0NnQAFSi2gmiJAqJVHAAPce5bz9VtvNFJCjoVhsrAnHfepVi4_PaDGj6XgYejd1CpfL1azRdT_Jjr95nHLzYkxF2Hx9ILmewGDNAjqEYy6edvhppKuQ1FKjuB_UzSd8w28nhUIFNO0g-R7OjQVzJDtNwTVUs.RTZ30ue8zL1RYVXtQ_sGLB-t9qabxQaU0ICKZOdC-ac&dib_tag=se&keywords=phone&qid=1738691575&sr=8-178
175,Amazon,Phones,B0C2C9QT91,"60 LED Portable Selfie Light Video Conference Lighting with Clip & Camera Tripod Adapter Rechargeable 2200mAh CRI 97+, 3 Light Modes for Phone iPhone Webcam Laptop Photo Makeup",14.95,ALTSON,,,,,https://www.amazon.com/ALTSON-Portable-Conference-Lighting-Rechargeable/dp/B0C2C9QT91/ref=sr_1_179?dib=eyJ2IjoiMSJ9.ky7_6n5h3q75XpEzntXfXV8kPu6fKdYg-s6TDn_87A5TG_VCwusgFYMVY0C2G4sQHnjN5ff9MuXg_pn0NnQAFSi2gmiJAqJVHAAPce5bz9VtvNFJCjoVhsrAnHfepVi4_PaDGj6XgYejd1CpfL1azRdT_Jjr95nHLzYkxF2Hx9ILmewGDNAjqEYy6edvhppKuQ1FKjuB_UzSd8w28nhUIFNO0g-R7OjQVzJDtNwTVUs.RTZ30ue8zL1RYVXtQ_sGLB-t9qabxQaU0ICKZOdC-ac&dib_tag=se&keywords=phone&qid=1738691575&sr=8-179
176,Amazon,Phones,B09PVFN7LG,"JOYROOM Motorcycle Phone Mount, [1s Auto Lock][100mph Military Anti-Shake] Bike Phone Holder for Bicycle, [10s Quick Install] Handlebar Phone Mount, Compatible with iPhone, Samsung, All Cell Phone",19.99,JOYROOM,,,,Black red,https://www.amazon.com/Motorcycle-Military-Anti-Shake-Handlebar-Compatible/dp/B09PVFN7LG/ref=sr_1_180?dib=eyJ2IjoiMSJ9.ky7_6n5h3q75XpEzntXfXV8kPu6fKdYg-s6TDn_87A5TG_VCwusgFYMVY0C2G4sQHnjN5ff9MuXg_pn0NnQAFSi2gmiJAqJVHAAPce5bz9VtvNFJCjoVhsrAnHfepVi4_PaDGj6XgYejd1CpfL1azRdT_Jjr95nHLzYkxF2Hx9ILmewGDNAjqEYy6edvhppKuQ1FKjuB_UzSd8w28nhUIFNO0g-R7OjQVzJDtNwTVUs.RTZ30ue8zL1RYVXtQ_sGLB-t9qabxQaU0ICKZOdC-ac&dib_tag=se&keywords=phone&qid=1738691575&sr=8-180
177,Amazon,Phones,,,,,,,,,https://www.amazon.com/TELESIN%C2%B0-Magnetic-Phones-Recording-Android/dp/B0CLRHYNP4/ref=sr_1_179?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-179
178,Amazon,Phones,B08D5XJTJS,"CHGeek Wireless Car Charger, 15W Fast Charging Auto Clamping Car Charger Phone Mount Phone Holder fit for iPhone 16 15 14 13 12 Pro Max 11 XR XS, Samsung Galaxy S24 Ultra S23 S22 S21, S20, S10+, Black",22.09,‎CHGeek,,,,,https://www.amazon.com/Wireless-CHGeek-Charging-Windshield-Dashboard/dp/B08D5XJTJS/ref=sr_1_180?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-180
179,Amazon,Phones,B0CJ6NZWZ9,"Nulaxy 2 Pack Dual Folding Cell Phone Stand, Fully Adjustable Phone Holder for Desk, Compatible with iPhone 16 15 14 13 12 11, Nintendo Switch, All Phones, Black & Rose Gold",9.99,Nulaxy,,,,A-Black & Rose Gold,https://www.amazon.com/Nulaxy-Folding-Adjustable-Compatible-Nintendo/dp/B0CJ6NZWZ9/ref=sr_1_181?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-181
180,Amazon,Phones,,,,,,,,,https://www.amazon.com/Height-Adjustable-LISEN-Aluminum-Compatible/dp/B07Z82895W/ref=sr_1_183?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-183
181,Amazon,Phones,B0DN8WC75Y,HMD Barbie Phone | Flip | Unlocked | International Version | Pink,129.99,HMD Global Oy,Barbie,128 MB,64 MB,Pink,https://www.amazon.com/HMD-Barbie-Unlocked-International-Version/dp/B0DN8WC75Y/ref=sr_1_182?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-182
182,Amazon,Phones,,,,,,,,,https://www.amazon.com/Garmin-Lightweight-Satellite-Communicator-Handheld/dp/B09PSSSFPF/ref=sr_1_185?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-185
183,Amazon,Phones,B0963PBY4C,"2 Pcs Cell Phone Stand, Adjustable Angle Height Phone Stand for Desk, Fully Foldable/Portable Phone Holder, Compatible for iPhone 16/15/14/13/12/Smartphones",7.98,Meetuo,,,,,https://www.amazon.com/Adjustable-Foldable-Portable-Compatible-Smartphones/dp/B0963PBY4C/ref=sr_1_184?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-184
184,Amazon,Phones,,,,,,,,,https://www.amazon.com/DOLYOFG-Military-Grade-Universal-Windshield-Smartphone/dp/B0CM3K7NVC/ref=sr_1_189?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-189
185,Amazon,Phones,B07G61YN8K,VANMASS 【85+LBS Strongest Suction & Military-Grade 2025 Ultimate Car Phone Mount【Patent & Safety Certs】 Cell Phone Holder Truck Stand for Dashboard Windshield Vent for iPhone 16 15 Pro Max 14 Samsung,24.64,No,,,,Black,https://www.amazon.com/VANMASS%E3%80%902023-Strongest-Military-Grade-Mount%E3%80%90Patent-Handsfree/dp/B07G61YN8K/ref=sr_1_186?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-186
186,Amazon,Phones,,"OCYCLONE Phone Stand, Adjustable Height and Angle Foldable Cell Phone Stand Holder for Desk, Taller iPhone Stand Compatible with 4-11 inch Smartphones iPad Tablet, Black",17.89,,,,,,https://www.amazon.com/OCYCLONE-Height-Adjustable-Foldable-Compatible/dp/B08DTZM7LM/ref=sr_1_190?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-190
187,Amazon,Phones,,,,,,,,,https://www.amazon.com/Charger-charging-Certified-lightning-AirPods/dp/B0B283QP2N/ref=sr_1_192?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-192
188,Amazon,Phones,,,,,,,,,https://www.amazon.com/magicJackHome-Portable-Service-Unlimited-Distance/dp/B07S1HKJY6/ref=sr_1_193?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-193
189,Amazon,Phones,B0744DM3Y3,"Adjustable Cell Phone Stand, OMOTON Aluminum Desktop Cellphone Stand with Anti-Slip Base and Convenient Charging Port, Fits All Smart Phones, Silver",9.99,No,,,,Silver,https://www.amazon.com/Adjustable-OMOTON-Cellphone-Anti-Slip-Convenient/dp/B0744DM3Y3/ref=sr_1_191?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-191
190,Amazon,Phones,,,,,,,,,https://www.amazon.com/5500Mah-Rechargeable-Lighting-Adjustment-Photography/dp/B0CSPBYXZ3/ref=sr_1_194?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-194
191,Amazon,Phones,B07YRKDF4P,LISEN Magnetic Phone Holder for Car Upgraded Clip Ultra Car Phone Holder 6 Strong Magnets Cell Phone Holder Car Magnetic Case Friendly for Samsung S25 Ultra 4-6.7 inch Smartphones (Black),9.99,No,,,,Black,https://www.amazon.com/LISEN-Magnetic-Install-Friendly-Smartphones/dp/B07YRKDF4P/ref=sr_1_196?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-196
192,Amazon,Phones,B08LVSFN4X,"INIU Wireless Charger, 15W Fast Qi-Certified Wireless Charging Station with Sleep-Friendly Adaptive Light Compatible with iPhone 16 15 14 13 Pro XS 8 Plus Samsung Galaxy S23 S22 S21 Note 20 Google etc",12.98,"Shenzhen Topstar Industry Co.,Ltd.",,,,Black,https://www.amazon.com/INIU-Wireless-Qi-Certified-Sleep-Friendly-Compatible/dp/B08LVSFN4X/ref=sr_1_195?dib=eyJ2IjoiMSJ9.5iSI2l7TApbnOPAvKAFwbxMhTGC_gzpR9CQMCkiXa2yMw0VsfJIRXZjFrQclQPj2CB3uq9uYOdGEP6VpdYVC8J-QyKkRkHWQ3UtUgcJvW2LKPypp6eOmbHBYmyrvjTpyMBCscNzccuDPaSK672o6aPDpBMacC9nm2hYDl4jR82ruvemzKPFfQGHCUCskwsNHTU4oRGOSvhPhAw2CtOZgAvbj3TrgKuCxnUXhioPxMfA.SmvNk61Iv_UmLDMYYmh-Ttc2P9Kx8yxXsFen0pxPEv0&dib_tag=se&keywords=phone&qid=1738691579&sr=8-195
193,Amazon,Phones,,,,,,,,,https://www.amazon.com/Phone-Holder-Mount-Bike-Handlebar/dp/B085DMV7XD/ref=sr_1_195?dib=eyJ2IjoiMSJ9.1uZG6XUOsaIP_ftdyFESIDzDZuwUFL9-NPSrSeBA_6DhTkgQOHqUV67UEtZkzqor3uGfB3UETwu4ENzL0kYG8T0p10ppgOjR6OvJJid6DD2cpe6JC5erWn1LMvv56rhKOPL4o4nweUg_EEe2nN8FEGVBMLGG20McfG5haLqrDly-ogIc1CfVNcckv7kJnk16EylhPLQRjRO9bQTbkNoCsFdKMQHsS0HwotlDeVfBWrE.qRH6JilGZmP7dyhdEnMhBAl9jwwIjnHsiuW7ZaKxGDw&dib_tag=se&keywords=phone&qid=1738691584&sr=8-195
194,Amazon,Phones,B0DP42G526,"Lamicall Adjustable Phone Stand for Desk - 360 Rotating Foldable Cell Phone Holder Desktop Portable Cellphone Stand, Office Desk Accessories for iPhone 16 15 14 13 Pro Max, 4-10” Smartphones, iPad",9.99,Lamicall,,,,,https://www.amazon.com/Lamicall-Adjustable-Phone-Stand-Desk/dp/B0DP42G526/ref=sr_1_196?dib=eyJ2IjoiMSJ9.1uZG6XUOsaIP_ftdyFESIDzDZuwUFL9-NPSrSeBA_6DhTkgQOHqUV67UEtZkzqor3uGfB3UETwu4ENzL0kYG8T0p10ppgOjR6OvJJid6DD2cpe6JC5erWn1LMvv56rhKOPL4o4nweUg_EEe2nN8FEGVBMLGG20McfG5haLqrDly-ogIc1CfVNcckv7kJnk16EylhPLQRjRO9bQTbkNoCsFdKMQHsS0HwotlDeVfBWrE.qRH6JilGZmP7dyhdEnMhBAl9jwwIjnHsiuW7ZaKxGDw&dib_tag=se&keywords=phone&qid=1738691584&sr=8-196
195,Amazon,Phones,B0D4215HCX,"LISEN Retractable Car Charger [69W USB C Car Adapter] for iPhone 16 Car Charger Fast Charging, Valentines Day Gifts for him her Women Men, Car Accessories USBC Car Charger for iPhone 16 15 14 13, Gray",16.99,LISEN,,,,,https://www.amazon.com/LISEN-Retractable-Charger-Charging-Accessories/dp/B0D4215HCX/ref=sr_1_197?dib=eyJ2IjoiMSJ9.1uZG6XUOsaIP_ftdyFESIDzDZuwUFL9-NPSrSeBA_6DhTkgQOHqUV67UEtZkzqor3uGfB3UETwu4ENzL0kYG8T0p10ppgOjR6OvJJid6DD2cpe6JC5erWn1LMvv56rhKOPL4o4nweUg_EEe2nN8FEGVBMLGG20McfG5haLqrDly-ogIc1CfVNcckv7kJnk16EylhPLQRjRO9bQTbkNoCsFdKMQHsS0HwotlDeVfBWrE.qRH6JilGZmP7dyhdEnMhBAl9jwwIjnHsiuW7ZaKxGDw&dib_tag=se&keywords=phone&qid=1738691584&sr=8-197
196,Amazon,Phones,B0B7XCG225,"DJI Osmo Mobile SE, 3-Axis Phone Gimbal, Portable and Foldable, Gimbal Stabilizer for iphone, Andriod, ShotGuides, ActiveTrack 6.0, Vlogging Stabilizer for Youtube, TikTok, Travel",69.0,DJI,,,,,https://www.amazon.com/Smartphone-Stabilizer-Magnetic-Portable-Foldable/dp/B0B7XCG225/ref=sr_1_198?dib=eyJ2IjoiMSJ9.1uZG6XUOsaIP_ftdyFESIDzDZuwUFL9-NPSrSeBA_6DhTkgQOHqUV67UEtZkzqor3uGfB3UETwu4ENzL0kYG8T0p10ppgOjR6OvJJid6DD2cpe6JC5erWn1LMvv56rhKOPL4o4nweUg_EEe2nN8FEGVBMLGG20McfG5haLqrDly-ogIc1CfVNcckv7kJnk16EylhPLQRjRO9bQTbkNoCsFdKMQHsS0HwotlDeVfBWrE.qRH6JilGZmP7dyhdEnMhBAl9jwwIjnHsiuW7ZaKxGDw&dib_tag=se&keywords=phone&qid=1738691584&sr=8-198
197,Amazon,Phones,B01A6D2JVI,"Pro Lens Kit for iPhone and Android, Macro and Wide Angle Lens with LED Light and Travel Case Black",39.99,No,,,,Black,https://www.amazon.com/Xenvo-iPhone-Camera-Lens-Clip/dp/B01A6D2JVI/ref=sr_1_199?dib=eyJ2IjoiMSJ9.1uZG6XUOsaIP_ftdyFESIDzDZuwUFL9-NPSrSeBA_6DhTkgQOHqUV67UEtZkzqor3uGfB3UETwu4ENzL0kYG8T0p10ppgOjR6OvJJid6DD2cpe6JC5erWn1LMvv56rhKOPL4o4nweUg_EEe2nN8FEGVBMLGG20McfG5haLqrDly-ogIc1CfVNcckv7kJnk16EylhPLQRjRO9bQTbkNoCsFdKMQHsS0HwotlDeVfBWrE.qRH6JilGZmP7dyhdEnMhBAl9jwwIjnHsiuW7ZaKxGDw&dib_tag=se&keywords=phone&qid=1738691584&sr=8-199
